RelativePath,Date,Time,Species,KakapoID,InteractionRMS,Interaction20R,KakapoID2,InteractionRMS2,Interaction20R2,Notes
CBS05, 15-Oct-2023, 13:21:18,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS05, 15-Oct-2023, 17:10:12,Kakapo,Sue,Encounter,Encounter,,,,
CBS05, 15-Oct-2023, 17:12:22,Kakapo,Sue,Look,Encounter,,,,
CBS05, 15-Oct-2023, 17:16:52,Kakapo,Sue,Bite,Encounter,,,,
CBS05, 15-Oct-2023, 17:18:28,Kakapo,Sue,Encounter,Touch,,,,
CBS05, 15-Oct-2023, 17:18:52,Kakapo,Sue,Encounter,Encounter,,,,
CBS05, 15-Oct-2023, 17:19:16,Kakapo,Sue,Encounter,Encounter,,,,
CBS05, 15-Oct-2023, 17:27:58,Kakapo,Sue,Encounter,Encounter,,,,
CBS05, 15-Oct-2023, 17:28:34,Kakapo,Sue,Look,Encounter,,,,
CBS05, 15-Oct-2023, 17:29:32,Kakapo,Sue,Bite,Encounter,,,,RMS Consumption?
CBS05, 15-Oct-2023, 17:30:44,Kakapo,Sue,Encounter,Encounter,,,,
CBS05, 16-Oct-2023, 11:23:28,Kakapo,Merv,Encounter,Encounter,,,,
CBS05, 16-Oct-2023, 14:34:34,Kakapo,Merv,Encounter,Encounter,,,,
CBS05, 16-Oct-2023, 14:46:34,Kakapo,Merv,Encounter,Encounter,,,,
CBS05, 16-Oct-2023, 14:46:34,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS05, 16-Oct-2023, 14:56:26,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS05, 16-Oct-2023, 14:58:58,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS05, 16-Oct-2023, 15:08:06,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS05, 16-Oct-2023, 15:09:58,Kakapo,Tutoko,Touch,Encounter,,,,
CBS05, 16-Oct-2023, 15:10:20,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS05, 16-Oct-2023, 15:12:22,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS05, 16-Oct-2023, 15:14:16,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS05, 16-Oct-2023, 15:14:38,Kakapo,Tutoko,Touch,Encounter,,,,
CBS05, 16-Oct-2023, 15:15:06,Kakapo,Tutoko,Touch,Encounter,,,,
CBS05, 16-Oct-2023, 15:15:40,Kakapo,Tutoko,Touch,Encounter,,,,
CBS05, 16-Oct-2023, 15:16:02,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS05, 16-Oct-2023, 15:17:24,Kakapo,Tutoko,Touch,Encounter,,,,
CBS05, 17-Oct-2023, 10:21:30,Kakapo,Sue,Encounter,Encounter,,,,
CBS05, 17-Oct-2023, 10:23:56,Kakapo,Sue,Encounter,Encounter,,,,
CBS05, 17-Oct-2023, 10:24:24,Kakapo,Sue,Bite,Encounter,,,,RMS Consumption?
CBS05, 17-Oct-2023, 10:25:16,Kakapo,Sue,Encounter,Encounter,,,,
CBS05, 17-Oct-2023, 10:25:42,Kakapo,Sue,Bite,Encounter,,,,
CBS05, 17-Oct-2023, 10:29:52,Kakapo,Sue,Encounter,Look,,,,
CBS05, 17-Oct-2023, 10:30:18,Kakapo,Sue,Encounter,Encounter,,,,
CBS05, 17-Oct-2023, 19:23:16,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS05, 17-Oct-2023, 19:23:44,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS05, 17-Oct-2023, 19:26:38,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS05, 17-Oct-2023, 19:27:06,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS05, 18-Oct-2023, 03:26:20,Kakapo,Merv,Encounter,Encounter,,,,
CBS05, 18-Oct-2023, 07:07:18,Kakapo,Merv,Encounter,Encounter,,,,
CBS05, 18-Oct-2023, 09:30:40,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS05, 18-Oct-2023, 09:31:02,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS05, 18-Oct-2023, 09:31:24,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS05, 18-Oct-2023, 09:31:46,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS05, 18-Oct-2023, 14:51:28,Kakapo,Sue,Encounter,Encounter,,,,
CBS05, 18-Oct-2023, 16:09:24,Kakapo,Sue,Encounter,Encounter,,,,
CBS05, 18-Oct-2023, 16:20:14,Kakapo,Sue,Encounter,Encounter,,,,
CBS05, 18-Oct-2023, 16:26:04,Kakapo,Sue,Encounter,Encounter,,,,
CBS05, 18-Oct-2023, 16:26:32,Kakapo,Sue,Encounter,Encounter,,,,
CBS06, 16-Oct-2023, 09:01:10,Kakapo,Sue,Encounter,Encounter,,,,
CBS06, 16-Oct-2023, 14:58:14,Kakapo,Kuihi,Encounter,Encounter,,,,
CBS06, 16-Oct-2023, 16:41:50,Kakapo,Cyndy,Encounter,Consumption,,,,
CBS06, 16-Oct-2023, 17:55:30,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 16-Oct-2023, 17:56:00,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 16-Oct-2023, 17:58:42,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 17-Oct-2023, 10:05:24,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 17-Oct-2023, 12:31:28,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 17-Oct-2023, 19:08:50,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS06, 17-Oct-2023, 19:09:20,Kakapo,Tutoko,Bite,Encounter,,,,
CBS06, 17-Oct-2023, 19:09:44,Kakapo,Tutoko,Look,Encounter,,,,
CBS06, 18-Oct-2023, 10:13:02,Kakapo,Sue,Encounter,Encounter,,,,
CBS06, 18-Oct-2023, 11:56:56,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 18-Oct-2023, 12:08:12,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 18-Oct-2023, 12:08:12,Kakapo,Kuihi,Encounter,Encounter,,,,
CBS06, 18-Oct-2023, 12:36:12,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 18-Oct-2023, 12:36:12,Kakapo,Kuihi,Encounter,Encounter,,,,
CBS06, 18-Oct-2023, 12:52:48,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 18-Oct-2023, 12:52:48,Kakapo,Kuihi,Encounter,Encounter,,,,
CBS06, 18-Oct-2023, 12:54:30,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 18-Oct-2023, 12:54:30,Kakapo,Kuihi,Encounter,Encounter,,,,
CBS06, 18-Oct-2023, 13:16:44,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 18-Oct-2023, 13:51:36,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 18-Oct-2023, 13:51:36,Kakapo,Kuihi,Encounter,Encounter,,,,
CBS06, 18-Oct-2023, 14:15:52,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 18-Oct-2023, 14:40:46,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 18-Oct-2023, 15:11:36,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 18-Oct-2023, 15:22:34,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 18-Oct-2023, 15:23:00,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 18-Oct-2023, 15:23:58,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS06, 18-Oct-2023, 15:36:50,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS07, 15-Oct-2023, 12:15:44,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS07, 15-Oct-2023, 12:16:18,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS07, 15-Oct-2023, 18:04:30,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS07, 15-Oct-2023, 18:04:30,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS07, 15-Oct-2023, 18:05:12,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS07, 15-Oct-2023, 18:05:12,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS07, 15-Oct-2023, 18:05:34,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS07, 15-Oct-2023, 18:07:22,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS07, 15-Oct-2023, 18:09:28,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS07, 15-Oct-2023, 18:10:00,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS07, 15-Oct-2023, 18:31:36,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS07, 15-Oct-2023, 18:35:10,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS07, 15-Oct-2023, 19:06:12,Kakapo,Kohitatea,Encounter,Look,,,,
CBS07, 15-Oct-2023, 19:06:38,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS07, 15-Oct-2023, 19:07:14,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS07, 15-Oct-2023, 19:07:42,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS07, 15-Oct-2023, 19:08:08,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS07, 15-Oct-2023, 19:12:14,Kakapo,Cyndy,Look,Look,,,,
CBS07, 16-Oct-2023, 12:43:48,Kakapo,Sue,Encounter,Consumption,,,,
CBS07, 16-Oct-2023, 12:51:18,Kakapo,Sue,Encounter,Consumption,,,,
CBS07, 16-Oct-2023, 12:59:14,Kakapo,Sue,Encounter,Consumption,,,,
CBS07, 16-Oct-2023, 13:01:24,Kakapo,Sue,Encounter,Consumption,,,,
CBS07, 16-Oct-2023, 13:02:38,Kakapo,Sue,Encounter,Encounter,,,,
CBS07, 16-Oct-2023, 13:15:00,Kakapo,Sue,Encounter,Encounter,,,,
CBS07, 16-Oct-2023, 13:24:10,Kakapo,Sue,Encounter,Consumption,,,,
CBS07, 16-Oct-2023, 14:21:36,Kakapo,Kuihi,Encounter,Encounter,,,,
CBS07, 16-Oct-2023, 14:53:14,Kakapo,Cyndy,Encounter,Look,,,,
CBS07, 16-Oct-2023, 14:54:34,Kakapo,Cyndy,Look,Look,,,,
CBS07, 16-Oct-2023, 14:57:52,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS07, 16-Oct-2023, 17:59:56,Kakapo,Sue,Encounter,Encounter,,,,
CBS07, 16-Oct-2023, 18:00:46,Kakapo,Sue,Encounter,Encounter,,,,
CBS07, 16-Oct-2023, 18:01:14,Kakapo,Sue,Encounter,Look,,,,
CBS07, 16-Oct-2023, 18:01:38,Kakapo,Sue,Encounter,Look,,,,
CBS07, 16-Oct-2023, 18:16:08,Kakapo,Sue,Encounter,Look,,,,
CBS07, 16-Oct-2023, 18:16:30,Kakapo,Sue,Encounter,Look,,,,
CBS07, 16-Oct-2023, 18:17:04,Kakapo,Sue,Encounter,Look,,,,
CBS07, 16-Oct-2023, 18:17:28,Kakapo,Sue,Encounter,Look,,,,
CBS07, 16-Oct-2023, 18:18:02,Kakapo,Sue,Encounter,Look,,,,
CBS07, 16-Oct-2023, 18:22:00,Kakapo,Sue,Encounter,Encounter,,,,
CBS07, 16-Oct-2023, 18:36:00,Kakapo,Sue,Encounter,Look,,,,
CBS07, 16-Oct-2023, 18:36:28,Kakapo,Sue,Encounter,Look,,,,
CBS07, 16-Oct-2023, 18:37:04,Kakapo,Sue,Look,Encounter,,,,
CBS07, 16-Oct-2023, 19:36:24,Kakapo,Merv,Encounter,Encounter,,,,
CBS07, 17-Oct-2023, 08:53:36,Kakapo,Merv,Encounter,Encounter,,,,
CBS07, 17-Oct-2023, 09:26:06,Kakapo,Cyndy,Encounter,Look,,,,
CBS07, 17-Oct-2023, 14:26:38,Kakapo,Sue,Encounter,Encounter,,,,
CBS07, 17-Oct-2023, 17:33:16,Kakapo,Kohitatea,Look,Look,,,,
CBS07, 17-Oct-2023, 17:33:50,Kakapo,Kohitatea,Encounter,Look,,,,
CBS07, 17-Oct-2023, 17:34:12,Kakapo,Kohitatea,Encounter,Look,,,,
CBS07, 17-Oct-2023, 17:53:26,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS07, 17-Oct-2023, 19:15:36,Kakapo,Moss,Look,Encounter,,,,
CBS07, 17-Oct-2023, 19:15:58,Kakapo,Moss,Encounter,Encounter,,,,
CBS07, 17-Oct-2023, 19:18:02,Kakapo,Moss,Encounter,Encounter,,,,
CBS07, 17-Oct-2023, 19:18:38,Kakapo,Moss,Encounter,Encounter,,,,
CBS07, 17-Oct-2023, 19:19:38,Kakapo,Moss,Encounter,Encounter,,,,
CBS07, 18-Oct-2023, 10:14:50,Kakapo,Kuihi,Encounter,Encounter,,,,
CBS07, 18-Oct-2023, 10:15:10,Kakapo,Kuihi,Encounter,Encounter,,,,
CBS07, 18-Oct-2023, 10:31:22,Kakapo,Kuihi,Encounter,Encounter,,,,
CBS07, 18-Oct-2023, 12:42:42,Kakapo,Kuihi,Encounter,Encounter,,,,
CBS07, 18-Oct-2023, 17:12:58,Kakapo,Kuihi,Encounter,Encounter,,,,
CBS07, 18-Oct-2023, 18:37:13,Kakapo,Kuihi,Encounter,Encounter,,,,
CBS08, 16-Oct-2023, 13:02:42,Kakapo,Cyndy,Encounter,Consumption,,,,
CBS08, 16-Oct-2023, 13:03:40,Kakapo,Cyndy,Encounter,Consumption,,,,
CBS08, 16-Oct-2023, 13:04:04,Kakapo,Cyndy,Encounter,Consumption,,,,
CBS08, 16-Oct-2023, 13:04:24,Kakapo,Cyndy,Encounter,Consumption,,,,
CBS08, 16-Oct-2023, 13:04:52,Kakapo,Cyndy,Encounter,Consumption,,,,
CBS08, 16-Oct-2023, 13:08:16,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS08, 16-Oct-2023, 13:27:42,Kakapo,Cyndy,Encounter,Consumption,,,,
CBS08, 16-Oct-2023, 13:37:26,Kakapo,Cyndy,Encounter,Consumption,,,,
CBS08, 16-Oct-2023, 13:38:10,Kakapo,Cyndy,Touch,Encounter,,,,
CBS08, 16-Oct-2023, 13:39:34,Kakapo,Cyndy,Look,Encounter,,,,
CBS08, 16-Oct-2023, 14:17:30,Kakapo,Cyndy,Encounter,Consumption,,,,
CBS08, 16-Oct-2023, 19:16:06,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS08, 16-Oct-2023, 19:21:40,Kakapo,Cyndy,Encounter,Consumption,,,,
CBS08, 16-Oct-2023, 19:24:24,Kakapo,Cyndy,Encounter,Consumption,,,,
CBS08, 17-Oct-2023, 10:12:40,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS08, 17-Oct-2023, 16:27:44,Kakapo,Sue,Encounter,Consumption,,,,
CBS08, 17-Oct-2023, 16:29:48,Kakapo,Sue,Encounter,Consumption,,,,
CBS08, 17-Oct-2023, 16:30:26,Kakapo,Sue,Encounter,Consumption,,,,
CBS08, 17-Oct-2023, 16:31:34,Kakapo,Sue,Bite,Encounter,,,,
CBS08, 17-Oct-2023, 16:31:56,Kakapo,Sue,Touch,Encounter,,,,
CBS08, 17-Oct-2023, 16:32:58,Kakapo,Sue,Encounter,Encounter,,,,
CBS08, 17-Oct-2023, 16:34:04,Kakapo,Sue,Encounter,Encounter,,,,
CBS08, 17-Oct-2023, 16:35:18,Kakapo,Sue,Encounter,Consumption,,,,
CBS08, 17-Oct-2023, 16:35:42,Kakapo,Sue,Encounter,Consumption,,,,
CBS08, 17-Oct-2023, 16:37:44,Kakapo,Sue,Look,Encounter,,,,
CBS08, 17-Oct-2023, 18:03:50,Kakapo,Sue,Encounter,Encounter,,,,
CBS09, 06-Sep-2023, 09:45:34,Kakapo,Kuihi,Encounter,Encounter,,,,datetime
CBS09, 08-Oct-2023, 10:10:24,Kakapo,Kuihi,Encounter,Encounter,,,,datetime
CBS09, 15-Oct-2023, 15:27:30,Kakapo,Kohitatea,Look,Encounter,,,,
CBS09, 15-Oct-2023, 15:27:52,Kakapo,Kohitatea,Look,Encounter,,,,
CBS09, 15-Oct-2023, 15:32:50,Kakapo,Kohitatea,Encounter,Look,,,,
CBS09, 15-Oct-2023, 15:42:44,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS09, 15-Oct-2023, 15:45:06,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS09, 15-Oct-2023, 15:48:04,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS09, 15-Oct-2023, 15:51:56,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS09, 15-Oct-2023, 15:52:54,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS09, 15-Oct-2023, 16:10:40,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS09, 15-Oct-2023, 16:11:50,Kakapo,Kohitatea,Encounter,Look,,,,
CBS09, 16-Oct-2023, 09:48:36,Kakapo,Kuihi,Encounter,Encounter,,,,
CBS09, 16-Oct-2023, 13:18:54,Kakapo,Kuihi,Encounter,Encounter,,,,
CBS09, 16-Oct-2023, 17:39:58,Kakapo,Kuihi,Encounter,Touch accidental,,,,
CBS09, 16-Oct-2023, 18:20:28,Kakapo,Kuihi,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:58:26,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:58:27,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:58:31,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:58:32,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:58:36,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:58:37,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:58:39,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:58:40,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:58:41,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:58:42,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:58:43,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:58:44,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:58:45,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:58:47,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:58:48,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:58:49,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:58:50,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:58:51,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:58:52,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:58:54,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:58:55,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:58:56,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:58:57,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:58:58,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:58:59,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:59:01,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:59:02,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:03,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:04,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:59:05,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:06,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:59:08,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:59:09,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:59:10,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:59:11,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:59:12,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:13,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:15,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:16,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:59:17,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:18,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:19,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:20,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:22,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:23,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:59:24,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:59:25,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:59:26,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:27,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:29,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:30,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:31,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:32,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:33,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:59:35,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 19:59:36,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:37,Kakapo,Kohitatea,None,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:38,Kakapo,Kohitatea,None,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:39,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:40,Kakapo,Kohitatea,None,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:42,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:43,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:44,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 19:59:45,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 19:59:46,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 19:59:47,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 19:59:49,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 19:59:50,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 19:59:51,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 19:59:52,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 19:59:53,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 19:59:54,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 19:59:56,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 19:59:57,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 19:59:58,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 19:59:59,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:00,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:01,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:03,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:04,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:05,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:06,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:07,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:08,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:10,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:11,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:12,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:13,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:14,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:16,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:17,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:18,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:19,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:20,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:21,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:23,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:24,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:25,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:26,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:27,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:28,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:29,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:31,Kakapo,Kohitatea,Encounter,Consumption,,,,
CBS11, 18-Oct-2023, 20:00:32,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 20:00:33,Kakapo,Kohitatea,Encounter,Encounter,,,,
CBS11, 18-Oct-2023, 20:00:34,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 20:00:35,Kakapo,Kohitatea,None,None,,,,
CBS11, 18-Oct-2023, 20:00:36,Kakapo,Kohitatea,None,None,,,,
